target_id	length	eff_length	est_counts	tpm
g5341.t1.cds1	4890	4649.84	11533.0	366.753
g5342.t1.cds1	1020	779.836	3220.0	610.551
g5343.t1.cds1	516	279.045	4296.0	227.646
g5344.t1.cds1	456	222.732	331.106	219.813
g5345.t1.cds1	459	225.503	6626.47	434.51
g5346.t1.cds1	3390	3149.84	6822.93	320.296
g5347.t1.cds1	507	270.379	297.074	162.465
g5348.t1.cds1	1464	1223.84	2718.0	328.394
g5349.t1.cds1	1791	1550.84	1387.48	132.291
g5350.t1.cds1	510	273.351	26396.0	1427.86
g5351.t1.cds1	1461	1220.84	1330.0	161.088
g5352.t1.cds1	492	256.309	4760.0	274.607
g5354.t1.cds1	1464	1223.84	2718.0	328.394
g5355.t1.cds1	876	635.91	1271.52	295.663
g5356.t1.cds1	1233	992.836	3502.0	521.564
g5357.t1.cds1	1068	827.836	2768.0	494.414
g5358.t1.cds1	4392	4151.84	7115.0	253.398
g5360.t1.cds1	5751	5510.84	4802.0	128.847
g5361.t1.cds1	1335	1094.84	3443.0	465.004
g5362.t1.cds1	1188	947.836	2597.0	405.142
g5363.t1.cds1	723	483.069	1570.0	480.573
g5364.t1.cds1	4971	4730.84	8298.0	259.361
g5365.t1.cds1	2577	2336.84	2838.0	179.578
g5366.t1.cds1	858	617.91	5268.0	126.064
g5367.t1.cds1	1128	887.836	2563.0	426.859
g5368.t1.cds1	2271	2030.84	5827.0	424.267
g5369.t1.cds1	2508	2267.84	6415.0	418.267
g5370.t1.cds1	369	148.409	13082.0	1303.42
g5371.t1.cds1	1791	1550.84	8265.0	788.036
g5372.t1.cds1	1866	1625.84	3983.0	362.245
g5374.t1.cds1	5073	4832.84	1218.0	372.661
g5375.t1.cds1	3969	3728.84	1255.0	497.668
g5376.t1.cds1	780	539.969	8304.0	227.399
g5378.t1.cds1	900	659.91	3794.0	850.123
g5379.t1.cds1	873	632.91	673.0	157.232
g5380.t1.cds1	1827	1586.84	1586.0	147.788
g5381.t1.cds1	603	363.865	137.0	556.736
g5384.t1.cds1	1584	1343.84	409.0	450.035
g5385.t1.cds1	1506	1265.84	4127.0	482.088
g5386.t1.cds1	213	477.119	98.0	303.716
g5387.t1.cds1	711	471.069	517.0	162.284
g5388.t1.cds1	1326	1085.84	1086.0	147.889
g5389.t1.cds1	3195	2954.84	4925.0	246.457
g5391.t1.cds1	759	518.969	772.0	219.961
g5392.t1.cds1	1908	1667.84	2906.0	257.639
g5394.t1.cds1	1020	779.836	3898.0	739.107
g5396.t1.cds1	4245	4004.84	3651.0	134.802
g5397.t1.cds1	831	590.91	12999.0	325.28
g5398.t1.cds1	1566	1325.84	2006.0	223.723
g5399.t1.cds1	438	206.368	4844.0	347.08
g5400.t1.cds1	1539	1298.84	2462.0	280.287
g5401.t1.cds1	1536	1295.84	3317.0	378.499
g5402.t1.cds1	1407	1166.84	2931.0	371.428
g5403.t1.cds1	1932	1691.84	6421.0	561.195
g5405.t1.cds1	1827	1586.84	2662.0	248.053
g5406.t1.cds1	3156	2915.84	2711.0	137.479
g5407.t1.cds1	2466	2225.84	3565.0	236.829
g5408.t1.cds1	3900	3659.84	7637.0	308.553
g5410.t1.cds1	333	120.604	1050.0	128.735
g5411.t1.cds1	2244	2003.84	3225.0	237.978
g5412.t1.cds1	1998	1757.84	3636.0	305.854
g5413.t1.cds1	1293	1052.84	2699.0	379.063
g5414.t1.cds1	5535	5294.84	10151.0	283.482
g5415.t1.cds1	1536	1295.84	3668.0	418.551
g5416.t1.cds1	558	319.819	1384.0	639.883
g5417.t1.cds1	2352	2111.84	2669.0	186.878
g5418.t1.cds1	735	495.02	1717.0	512.881
g5420.t1.cds1	2112	1871.84	2874.0	227.032
g5421.t1.cds1	828	587.91	3270.0	822.443
g5422.t1.cds1	4419	4178.84	5051.0	178.727
g5423.t1.cds1	861	620.91	2577.0	613.698
g5424.t1.cds1	438	206.368	2313.0	165.73
g5425.t1.cds1	2181	1940.84	8986.0	684.615
g5426.t1.cds1	1404	1163.84	2365.0	300.475
g5427.t1.cds1	1878	1637.84	5075.0	458.178
g5430.t1.cds1	759	518.969	2112.0	601.758
g5431.t1.cds1	1698	1457.84	2880.0	292.114
g5432.t1.cds1	2034	1793.84	3377.0	278.367
g5433.t1.cds1	2028	1787.84	2389.0	197.587
g5434.t1.cds1	1218	977.836	2370.0	358.386
g5435.t1.cds1	1263	1022.84	2679.0	387.289
g5437.t1.cds1	1788	1547.84	5340.0	510.135
g5438.t1.cds1	1644	1403.84	2092.0	220.351
g5439.t1.cds1	3315	3074.84	3444.0	165.619
g5441.t1.cds1	1032	791.836	1669.0	311.666
g5442.t1.cds1	1464	1223.84	1528.0	184.616
g5443.t1.cds1	693	453.114	2632.0	858.909
g5444.t1.cds1	432	201.125	2972.0	218.5
g5446.t1.cds1	1287	1046.84	3040.0	429.402
g5447.t1.cds1	1269	1028.84	1121.0	161.112
g5448.t1.cds1	1560	1319.84	2704.0	302.939
g5449.t1.cds1	1440	1199.84	2417.0	297.868
g5450.t1.cds1	1050	809.836	2316.0	422.874
g5452.t1.cds1	1113	872.836	3405.0	576.837
g5453.t1.cds1	2799	2558.84	4145.0	239.525
g5454.t1.cds1	1431	1190.84	2015.0	250.203
g5455.t1.cds1	903	662.91	839.0	187.144
g5457.t1.cds1	14052	13811.8	9114.94	975.824
g5458.t1.cds1	1533	1292.84	1659.74	189.831
g5459.t1.cds1	1800	1559.84	1452.3	137.672
g5460.t1.cds1	1953	1712.84	3034.01	261.921
g5462.t1.cds1	456	222.732	5890.0	391.023
g5463.t1.cds1	372	150.867	20473.0	2006.57
g5464.t1.cds1	2157	1916.84	20461.0	157.838
g5466.t1.cds1	1446	1205.84	46714.0	572.833
g5467.t1.cds1	1611	1370.84	17595.0	189.79
g5468.t1.cds1	3978	3737.84	13212.0	522.658
g5469.t1.cds1	762	521.969	3098.0	877.619
g5470.t1.cds1	957	716.91	2198.0	453.348
g5472.t1.cds1	930	689.91	2573.0	551.463
g5473.t1.cds1	2586	2345.84	3655.0	230.387
g5474.t1.cds1	201	42.736	1467.0	507.58
g5475.t1.cds1	975	734.91	4369.0	879.057
g5476.t1.cds1	1203	962.836	2561.0	393.302
g5477.t1.cds1	1080	839.836	2389.0	420.621
g5478.t1.cds1	468	233.87	2424.0	153.259
g5479.t1.cds1	2223	1982.84	4167.0	310.746
g5480.t1.cds1	1293	1052.84	2802.0	393.529
g5481.t1.cds1	642	402.448	3503.0	128.706
g5482.t1.cds1	768	527.969	1320.0	369.688
g5483.t1.cds1	2868	2627.84	7819.0	439.969
g5484.t1.cds1	762	521.969	10324.0	292.464
g5485.t1.cds1	1614	1373.84	4319.0	464.855
g5486.t1.cds1	2091	1850.84	8497.0	678.839
g5488.t1.cds1	3963	3722.84	7997.0	317.631
g5489.t1.cds1	906	665.91	1741.0	386.591
g5490.t1.cds1	1047	806.836	4870.0	892.509
g5491.t1.cds1	1293	1052.84	2870.0	403.079
g5492.t1.cds1	1002	761.836	6743.0	130.876
g5493.t1.cds1	489	253.438	3256.0	189.968
g5494.t1.cds1	342	127.481	2707.0	313.987
g5495.t1.cds1	1122	881.836	3683.0	617.565
g5496.t1.cds1	1599	1358.84	8003.0	870.873
g5497.t1.cds1	606	366.792	3537.0	142.588
g5498.t1.cds1	561	322.691	1432.0	656.184
g5499.t1.cds1	1065	824.836	1672.0	299.735
g5500.t1.cds1	2055	1814.84	3653.0	297.633
g5501.t1.cds1	1971	1730.84	5719.0	488.577
g5502.t1.cds1	543	305.133	3327.0	161.225
g5504.t1.cds1	930	689.91	1649.0	353.425
g5505.t1.cds1	1533	1292.84	7519.0	859.975
g5506.t1.cds1	2055	1814.84	4471.0	364.281
g5507.t1.cds1	1131	890.836	2505.0	415.795
g5508.t1.cds1	1281	1040.84	4350.0	617.982
g5509.t1.cds1	966	725.91	7437.0	151.49
g5510.t1.cds1	1056	815.836	4553.0	825.209
g5511.t1.cds1	702	462.069	2874.0	919.706
g5512.t1.cds1	591	352.117	2992.0	125.645
g5513.t1.cds1	735	495.02	2478.0	740.197
g5514.t1.cds1	2127	1886.84	5893.0	461.818
g5518.t1.cds1	1992	1751.84	4875.0	411.481
g5519.t1.cds1	681	441.114	679.345	227.724
g5520.t1.cds1	2175	1934.84	7063.07	539.782
g5522.t1.cds1	729	489.02	646.0	195.333
g5524.t1.cds1	2409	2168.84	4453.0	303.595
g5525.t1.cds1	1563	1322.84	4590.0	513.069
g5526.t1.cds1	1299	1058.84	18666.0	260.67
g5527.t1.cds1	1110	869.836	10814.0	183.831
g5528.t1.cds1	243	624.365	6688.24	1583.95
g5529.t1.cds1	729	489.02	9380.0	283.625
g5530.t1.cds1	1212	971.836	96241.0	1464.32
g5531.t1.cds1	4248	4007.84	4640.76	171.217
g5533.t1.cds1	1011	770.836	2393.0	459.039
g5534.t1.cds1	687	447.114	1729.0	571.802
g5535.t1.cds1	471	236.606	3882.0	242.604
g5536.t1.cds1	1500	1259.84	6034.0	708.207
g5537.t1.cds1	915	674.91	1897.0	415.614
g5538.t1.cds1	780	539.969	1439.0	394.059
g5539.t1.cds1	1179	938.836	2408.0	379.259
g5540.t1.cds1	666	426.158	30615.0	1062.27
g5541.t1.cds1	1911	1670.84	21870.0	193.546
g5542.t1.cds1	3921	3680.84	7216.0	289.881
g5545.t1.cds1	939	698.91	1225.0	259.169
g5546.t1.cds1	798	557.969	5434.0	144.005
g5547.t1.cds1	2247	2006.84	4901.0	361.112
g5548.t1.cds1	2757	2516.84	4335.0	254.685
g5549.t1.cds1	1743	1502.84	4599.0	452.502
g5550.t1.cds1	717	477.069	1184.0	366.978
g5551.t1.cds1	1302	1061.84	3106.0	432.527
g5553.t1.cds1	342	127.481	2808.0	325.702
g5554.t1.cds1	1068	827.836	1544.0	275.786
g5556.t1.cds1	1293	1052.84	392.0	550.547
g5557.t1.cds1	2328	2087.84	1023.0	724.517
g5558.t1.cds1	2697	2456.84	3313.0	199.395
g5559.t1.cds1	492	256.309	2477.0	142.899
g5560.t1.cds1	834	593.91	1140.0	283.827
g5561.t1.cds1	843	602.91	6880.0	168.735
g5564.t1.cds1	1443	1202.84	2975.0	365.721
g5565.t1.cds1	318	109.34	7664.0	1036.44
g5566.t1.cds1	561	322.691	3877.0	177.656
g5567.t1.cds1	3192	2951.84	3787.0	189.702
g5568.t1.cds1	3414	3173.84	3086.0	143.774
g5569.t1.cds1	330	118.386	40793.5	5095.16
g5570.t1.cds1	501	264.758	889.0	496.503
g5571.t1.cds1	330	118.386	40793.5	5095.16
g5572.t1.cds1	1500	1259.84	1566.0	183.801
g5573.t1.cds1	816	575.969	1765.0	453.122
g5574.t1.cds1	2955	2714.84	6263.0	341.121
g5576.t1.cds1	603	363.865	3780.0	153.61
g5577.t1.cds1	1260	1019.84	4430.0	642.307
g5578.t1.cds1	1182	941.836	4920.0	772.429
g5580.t1.cds1	1146	905.836	2247.0	366.794
g5581.t1.cds1	984	743.836	1943.0	386.247
g5582.t1.cds1	1197	956.836	4332.0	669.453
g5583.t1.cds1	1794	1553.84	3110.0	295.954
g5585.t1.cds1	537	299.346	2993.0	147.844
g5586.t1.cds1	3273	3032.84	8710.0	424.657
g5587.t1.cds1	558	319.819	928.0	429.054
g5588.t1.cds1	294	925.161	298.0	476.286
g5589.t1.cds1	1620	1379.84	5701.0	610.932
g5591.t1.cds1	567	328.56	1219.0	548.603
g5592.t1.cds1	6693	6452.84	3945.0	903.994
g5593.t1.cds1	1827	1586.84	1809.0	168.568
g5594.t1.cds1	1110	869.836	21944.0	373.033
g5595.t1.cds1	1671	1430.84	29649.0	306.4
g5596.t1.cds1	2382	2141.84	6679.0	461.099
g5597.t1.cds1	1278	1037.84	6295.0	896.883
g5598.t1.cds1	2493	2252.84	3315.0	217.582
g5599.t1.cds1	3141	2900.84	3568.0	181.874
g5600.t1.cds1	1212	971.836	1779.0	270.677
g5601.t1.cds1	1044	803.836	1644.0	302.415
g5602.t1.cds1	1569	1328.84	1668.0	185.607
g5603.t1.cds1	1287	1046.84	4171.0	589.156
g5604.t1.cds1	3756	3515.84	4757.0	200.066
g5605.t1.cds1	420	190.688	2432.0	188.586
g5608.t1.cds1	996	755.836	1951.0	381.679
g5609.t1.cds1	1608	1367.84	3884.0	419.869
g5610.t1.cds1	303	985.341	5406.0	811.257
g5611.t1.cds1	2520	2279.84	2391.94	155.137
g5613.t1.cds1	639	399.448	29811.1	1103.54
g5614.t1.cds1	276	811.786	5537.94	1008.73
g5615.t1.cds1	414	185.572	6326.11	504.073
g5616.t1.cds1	612	372.718	3344.86	132.699
g5617.t1.cds1	2652	2411.84	7537.72	462.127
g5618.t1.cds1	1287	1046.84	2083.36	294.276
g5619.t1.cds1	3618	3377.84	16029.0	701.676
g5620.t1.cds1	351	134.34	6319.0	695.523
g5621.t1.cds1	1149	908.836	5488.0	892.889
g5622.t1.cds1	2031	1790.84	7195.0	594.079
g5623.t1.cds1	2187	1946.84	7403.0	562.273
g5625.t1.cds1	627	387.567	2264.0	863.772
g5626.t1.cds1	3060	2819.84	11152.0	584.787
g5627.t1.cds1	912	671.91	1579.0	347.488
g5628.t1.cds1	585	346.222	3576.0	152.726
g5629.t1.cds1	1359	1118.84	4691.0	619.966
g5630.t1.cds1	3054	2813.84	6973.0	366.429
g5631.t1.cds1	4101	3860.84	3473.0	133.013
g5632.t1.cds1	2616	2375.84	3131.0	194.866
g5635.t1.cds1	1320	1079.84	3403.0	465.986
g5636.t1.cds1	1212	971.836	12466.0	189.672
g5637.t1.cds1	615	375.68	640.0	251.901
g5638.t1.cds1	1158	917.836	5213.0	839.831
g5639.t1.cds1	564	325.625	522.5	237.267
g5640.t1.cds1	564	325.625	522.5	237.267
g5641.t1.cds1	237	59.495	3025.0	751.82
g5642.t1.cds1	1380	1139.84	3838.0	497.888
g5643.t1.cds1	3333	3092.84	3089.0	147.683
g5645.t1.cds1	1944	1703.84	2142.0	185.892
g5646.t1.cds1	597	358.046	1436.0	593.042
g5647.t1.cds1	798	557.969	7405.0	196.239
g5648.t1.cds1	1095	854.836	1198.0	207.225
g5649.t1.cds1	798	557.969	3334.0	883.537
g5651.t1.cds1	213	477.119	876.0	271.485
g5652.t1.cds1	2724	2483.84	11105.0	661.096
g5653.t1.cds1	723	483.069	2060.0	630.561
g5654.t1.cds1	1209	968.836	6510.0	993.573
g5656.t1.cds1	1497	1256.84	1486.0	174.827
g5657.t1.cds1	330	118.386	724.0	904.286
g5658.t1.cds1	2229	1988.84	2922.0	217.245
g5659.t1.cds1	333	120.604	498.0	610.573
g5662.t1.cds1	1860	1619.84	3250.0	296.675
g5663.t1.cds1	1755	1514.84	5642.0	550.727
g5664.t1.cds1	1020	779.836	7911.0	150.002
g5665.t1.cds1	2136	1895.84	1667.22	130.035
g5666.t1.cds1	777	536.969	667.785	183.889
g5667.t1.cds1	1113	872.836	1412.0	239.205
g5668.t1.cds1	5190	4949.84	15289.0	456.728
g5669.t1.cds1	1323	1082.84	3404.0	464.832
g5670.t1.cds1	1206	965.836	56308.1	862.058
g5671.t1.cds1	420	190.688	19970.9	1548.61
g5672.t1.cds1	2403	2162.84	7194.0	491.831
g5673.t1.cds1	213	477.119	12986.0	4024.55
g5674.t1.cds1	1731	1490.84	14824.0	147.03
g5675.t1.cds1	489	253.438	926.0	540.266
g5676.t1.cds1	822	581.969	5935.0	150.796
g5677.t1.cds1	1116	875.836	3491.0	589.381
g5678.t1.cds1	210	464.201	3143.0	1001.17
g5679.t1.cds1	996	755.836	6626.0	129.626
g5680.t1.cds1	1323	1082.84	5847.0	798.435
g5681.t1.cds1	1302	1061.84	662.91	923.137
g5682.t1.cds1	429	198.476	809.09	602.777
g5683.t1.cds1	4287	4046.84	2408.83	880.156
g5684.t1.cds1	1389	1148.84	3328.17	428.367
g5685.t1.cds1	1830	1589.84	2837.0	263.862
g5686.t1.cds1	966	725.91	3359.0	684.221
g5687.t1.cds1	1113	872.836	10267.0	173.933
g5688.t1.cds1	255	688.746	33.0	708.474
g5689.t1.cds1	1620	1379.84	3764.0	403.358
g5690.t1.cds1	1191	950.836	1647.0	256.128
g5691.t1.cds1	540	302.195	1833.0	896.902
g5692.t1.cds1	807	566.969	1040.0	271.233
g5693.t1.cds1	1521	1280.84	3944.0	455.315
g5694.t1.cds1	2679	2438.84	11603.8	703.538
g5695.t1.cds1	840	599.91	8791.5	216.693
g5696.t1.cds1	1260	1019.84	42091.0	610.278
g5697.t1.cds1	642	402.448	3790.18	139.257
g5698.t1.cds1	840	599.91	8791.5	216.693
g5699.t1.cds1	1131	890.836	111748.0	1854.86
g5701.t1.cds1	2322	2081.84	2478.0	176.005
g5702.t1.cds1	2418	2177.84	4613.0	313.204
g5703.t1.cds1	1395	1154.84	1775.0	227.273
g5705.t1.cds1	1020	779.836	3503.0	664.211
g5706.t1.cds1	540	302.195	1162.0	568.576
g5707.t1.cds1	744	504.02	1089.0	319.484
g5708.t1.cds1	1464	1223.84	5246.0	633.832
g5709.t1.cds1	1557	1316.84	1415.0	158.889
g5710.t1.cds1	981	740.91	2432.0	485.363
g5711.t1.cds1	1962	1721.84	4477.0	384.472
g5712.t1.cds1	585	346.222	7529.0	321.553
g5713.t1.cds1	2190	1949.84	668.0	506.579
g5714.t1.cds1	1686	1445.84	3052.0	312.129
g5715.t1.cds1	1503	1262.84	3647.0	427.029
g5718.t1.cds1	327	116.091	2032.0	258.817
g5719.t1.cds1	1557	1316.84	1600.0	179.662
g5720.t1.cds1	2760	2519.84	2294.0	134.614
g5722.t1.cds1	1740	1499.84	3082.0	303.849
g5723.t1.cds1	2265	2024.84	2938.0	214.551
g5724.t1.cds1	1824	1583.84	2045.45	190.962
g5725.t1.cds1	2079	1838.84	8619.59	693.127
g5726.t1.cds1	2145	1904.84	2412.29	187.259
g5727.t1.cds1	4554	4313.84	2183.4	748.408
g5729.t1.cds1	1338	1097.84	1725.0	232.338
g5730.t1.cds1	912	671.91	826.0	181.777
g5731.t1.cds1	4248	4007.84	4464.0	164.696
g5732.t1.cds1	828	587.91	905.0	227.618
g5733.t1.cds1	261	72.483	250.0	510.003
g5734.t1.cds1	2781	2540.84	547.814	318.805
g5735.t1.cds1	303	985.341	1095.0	164.322
g5736.t1.cds1	561	322.691	5365.0	245.84
g5737.t1.cds1	213	477.119	438.0	135.743
g5738.t1.cds1	261	72.483	250.0	510.003
g5740.t1.cds1	480	244.946	2772.0	167.337
g5742.t1.cds1	690	450.114	971.0	318.981
g5743.t1.cds1	1506	1265.84	1273.0	148.703
g5744.t1.cds1	1110	869.836	1063.0	180.703
g5746.t1.cds1	495	259.101	2305.0	131.544
g5747.t1.cds1	339	125.192	256.356	302.786
g5748.t1.cds1	6603	6362.84	2978.04	692.067
g5749.t1.cds1	1110	869.836	10574.0	179.751
g5750.t1.cds1	1272	1031.84	37893.0	543.022
g5751.t1.cds1	993	752.836	2667.0	523.832
g5752.t1.cds1	777	536.969	5324.0	146.608
g5753.t1.cds1	678	438.114	22814.0	769.986
g5755.t1.cds1	234	579.894	311.671	794.723
g5756.t1.cds1	2184	1943.84	249.453	189.757
g5757.t1.cds1	513	276.24	1275.93	682.979
g5758.t1.cds1	1902	1661.84	10872.8	967.439
g5759.t1.cds1	1263	1022.84	265.202	383.389
g5760.t1.cds1	1245	1004.84	2684.09	394.976
g5761.t1.cds1	972	731.91	2282.0	461.028
g5763.t1.cds1	3522	3281.84	2124.0	956.988
g5765.t1.cds1	1416	1175.84	1335.0	167.882
g5766.t1.cds1	2388	2147.84	6754.0	464.974
g5767.t1.cds1	294	925.161	4079.0	651.937
g5772.t1.cds1	2445	2204.84	877.0	588.156
g5773.t1.cds1	963	722.91	2233.0	456.745
g5774.t1.cds1	1086	845.836	1407.0	245.967
g5775.t1.cds1	966	725.91	994.0	202.476
g5777.t1.cds1	1857	1616.84	3002.0	274.545
g5778.t1.cds1	1314	1073.84	4056.0	558.507
g5779.t1.cds1	966	725.91	2338.0	476.245
g5780.t1.cds1	3324	3083.84	6530.0	313.106
g5781.t1.cds1	1284	1043.84	1120.0	158.655
g5782.t1.cds1	597	358.046	1257.0	519.118
g5783.t1.cds1	507	270.379	169.426	926.565
g5784.t1.cds1	1017	776.836	2895.0	551.046
g5786.t1.cds1	2514	2273.84	3098.0	201.461
g5787.t1.cds1	1581	1340.84	1379.0	152.075
g5788.t1.cds1	360	141.332	820.414	858.347
g5789.t1.cds1	1446	1205.84	1568.0	192.277
g5790.t1.cds1	1326	1085.84	3904.0	531.636
g5791.t1.cds1	291	90.54	1660.59	271.2
g5792.t1.cds1	1413	1172.84	2479.0	312.542
g5795.t1.cds1	474	239.34	865.0	534.404
g5797.t1.cds1	2193	1952.84	1111.0	841.235
g5798.t1.cds1	2208	1967.84	6451.0	484.738
g5799.t1.cds1	10746	10505.8	9373.0	131.922
g5800.t1.cds1	1626	1385.84	4305.0	459.336
g5801.t1.cds1	1374	1133.84	2734.0	356.547
g5802.t1.cds1	387	162.878	1612.0	146.343
g5803.t1.cds1	1200	959.836	2058.0	317.042
g5804.t1.cds1	954	713.91	3859.0	799.282
g5805.t1.cds1	1239	998.836	6012.0	890.008
g5806.t1.cds1	1938	1697.84	1719.0	149.709
g5807.t1.cds1	486	250.669	3946.0	232.769
g5808.t1.cds1	4017	3776.84	6452.0	252.601
g5809.t1.cds1	2838	2597.84	4507.0	256.534
g5810.t1.cds1	1470	1229.84	3173.0	381.498
g5811.t1.cds1	3453	3212.84	5715.0	263.025
g5812.t1.cds1	2967	2726.84	5665.0	307.192
g5813.t1.cds1	1809	1568.84	6844.0	645.062
g5814.t1.cds1	1470	1229.84	2148.0	258.259
g5815.t1.cds1	1602	1361.84	3099.0	336.485
g5816.t1.cds1	2025	1784.84	2331.0	193.114
g5817.t1.cds1	750	510.02	1659.0	480.981
g5818.t1.cds1	1833	1592.84	2264.0	210.172
g5819.t1.cds1	2859	2618.84	3055.0	172.493
g5820.t1.cds1	4161	3920.84	5926.0	223.487
g5821.t1.cds1	2637	2396.84	7065.0	435.856
g5822.t1.cds1	1419	1178.84	2482.0	311.327
g5823.t1.cds1	3132	2891.84	11942.0	610.622
g5824.t1.cds1	1224	983.836	6491.0	975.569
g5825.t1.cds1	930	689.91	28507.0	610.981
g5826.t1.cds1	231	56.386	6780.0	1777.98
g5828.t1.cds1	828	587.91	2083.0	523.899
g5830.t1.cds1	654	414.284	6195.0	221.112
g5831.t1.cds1	2754	2513.84	3046.0	179.169
g5832.t1.cds1	2313	2072.84	3970.0	283.201
g5833.t1.cds1	645	405.448	1694.0	617.799
g5834.t1.cds1	711	471.069	946.0	296.945
g5835.t1.cds1	870	629.91	1745.0	409.624
g5836.t1.cds1	420	190.688	1133.0	878.567
g5837.t1.cds1	1488	1247.84	2661.0	315.324
g5838.t1.cds1	2574	2333.84	6152.0	389.776
g5839.t1.cds1	330	118.386	2559.0	319.623
g5842.t1.cds1	2526	2285.84	6552.0	423.836
g5844.t1.cds1	312	104.792	2061.0	290.817
g5845.t1.cds1	801	560.969	3128.0	824.512
g5846.t1.cds1	1473	1232.84	4536.0	544.047
g5847.t1.cds1	468	233.87	817.0	516.555
g5848.t1.cds1	447	214.334	278.175	191.909
g5849.t1.cds1	2181	1940.84	835.496	636.539
g5850.t1.cds1	456	222.732	620.608	412.007
g5851.t1.cds1	2007	1766.84	2401.0	200.939
g5852.t1.cds1	1929	1688.84	6172.31	540.418
g5853.t1.cds1	1416	1175.84	2537.67	319.123
g5854.t1.cds1	453	219.867	668.0	449.246
g5856.t1.cds1	825	584.969	2502.0	632.446
g5858.t1.cds1	1146	905.836	1448.42	236.435
g5860.t1.cds1	1323	1082.84	100903.0	1377.88
g5861.t1.cds1	765	524.969	253.585	714.264
g5863.t1.cds1	462	228.317	690.326	447.079
g5864.t1.cds1	1338	1097.84	1057.0	142.366
g5865.t1.cds1	831	590.91	3047.0	762.465
g5866.t1.cds1	840	599.91	5151.0	126.962
g5867.t1.cds1	534	296.436	5977.0	298.141
g5868.t1.cds1	1458	1217.84	6784.0	823.694
g5869.t1.cds1	1545	1304.84	4862.4	551.016
g5870.t1.cds1	687	447.114	5114.0	169.126
g5871.t1.cds1	1074	833.836	7252.0	128.602
g5872.t1.cds1	756	515.969	1735.88	497.467
g5873.t1.cds1	3375	3134.84	16758.6	790.482
g6746.t1.cds1	3606	3365.84	9229.0	405.444
g6748.t1.cds1	1683	1442.84	2826.0	289.617
g6749.t1.cds1	978	737.91	4256.0	852.839
g6750.t1.cds1	789	548.969	893.0	240.532
g6751.t1.cds1	969	728.91	662.0	134.293
g6752.t1.cds1	1110	869.836	1568.0	266.549
g6753.t1.cds1	903	662.91	3513.0	783.597
g6754.t1.cds1	327	116.091	5328.0	678.63
g6755.t1.cds1	753	513.02	605.0	174.377
g6756.t1.cds1	912	671.91	5904.0	129.928
g6757.t1.cds1	603	363.865	1133.0	460.425
g6759.t1.cds1	2526	2285.84	4678.0	302.611
g6760.t1.cds1	2241	2000.84	3035.0	224.293
g6761.t1.cds1	3513	3272.84	8822.0	398.577
g6762.t1.cds1	5931	5690.84	6175.0	160.446
g6763.t1.cds1	888	647.91	1629.0	371.771
g6764.t1.cds1	1416	1175.84	2395.0	301.181
g6765.t1.cds1	2808	2567.84	2830.0	162.963
g6766.t1.cds1	1188	947.836	3670.0	572.535
g6767.t1.cds1	1566	1325.84	2486.0	277.256
g6768.t1.cds1	3054	2813.84	5641.0	296.433
g6769.t1.cds1	1245	1004.84	2252.0	331.392
g6770.t1.cds1	4887	4646.84	5742.0	182.715
g6771.t1.cds1	2994	2753.84	2737.0	146.962
g6772.t1.cds1	1404	1163.84	119707.0	1520.89
g6773.t1.cds1	1008	767.836	14857.0	286.109
g6775.t1.cds1	1284	1043.84	3306.0	468.317
g6776.t1.cds1	1770	1529.84	7456.0	720.659
g6777.t1.cds1	1758	1517.84	1757.0	171.165
g6778.t1.cds1	1203	962.836	3933.0	604.005
g6779.t1.cds1	354	136.791	1424.0	153.929
g6780.t1.cds1	2193	1952.84	3029.0	229.352
g6781.t1.cds1	1113	872.836	1716.0	290.706
g6783.t1.cds1	1335	1094.84	5363.0	724.315
g6785.t1.cds1	738	498.02	5971.0	177.284
g6786.t1.cds1	849	608.91	931.0	226.082
g6787.t1.cds1	753	513.02	11314.0	326.1
g6788.t1.cds1	717	477.069	7246.0	224.588
g6789.t1.cds1	1299	1058.84	4972.0	694.339
g6790.t1.cds1	4395	4154.84	4159.0	148.014
g6791.t1.cds1	1644	1403.84	2320.0	244.366
g6792.t1.cds1	1182	941.836	1686.0	264.698
g6793.t1.cds1	552	313.947	3082.0	145.159
g6794.t1.cds1	228	549.702	266.0	715.522
g6795.t1.cds1	774	533.969	1046.74	289.863
g6796.t1.cds1	1689	1448.84	55312.3	564.509
g6797.t1.cds1	3123	2882.84	9377.0	480.964
g6798.t1.cds1	954	713.91	1823.0	377.583
g6799.t1.cds1	1461	1220.84	7486.0	906.696
g6800.t1.cds1	249	656.953	2469.0	555.72
g6801.t1.cds1	1650	1409.84	2782.0	291.781
g6802.t1.cds1	978	737.91	1738.0	348.269
g6803.t1.cds1	1467	1226.84	12413.0	149.61
g6804.t1.cds1	861	620.91	812.0	193.373
g6805.t1.cds1	1647	1406.84	6983.0	733.952
g6806.t1.cds1	879	638.91	1469.0	339.978
g6807.t1.cds1	324	113.964	4448.27	577.154
g6808.t1.cds1	2163	1922.84	8454.0	650.113
g6809.t1.cds1	1917	1676.84	2914.0	256.961
g6810.t1.cds1	2754	2513.84	6348.0	373.395
g6811.t1.cds1	4665	4424.84	5127.0	171.331
g6812.t1.cds1	1089	848.836	4891.0	852.006
g6815.t1.cds1	1842	1601.84	1780.0	164.313
g6816.t1.cds1	4446	4205.84	7753.0	272.575
