target_id	length	eff_length	est_counts	tpm
g9034.t1.cds1	507	270.379	0	0
g9035.t1.cds1	1011	770.836	0	0
g9036.t1.cds1	516	279.045	0	0
g9037.t1.cds1	1416	1175.84	0	0
g9038.t1.cds1	453	219.867	0	0
g9039.t1.cds1	699	459.069	0	0
g9040.t1.cds1	285	86.826	0	0
g9041.t1.cds1	885	644.91	0	0
g9042.t1.cds1	960	719.91	0	0
g9043.t1.cds1	381	158.017	0	0
g9044.t1.cds1	837	596.91	0	0
g9045.t1.cds1	849	608.91	0	0
g9046.t1.cds1	1068	827.836	0	0
g9047.t1.cds1	1119	878.836	0	0
g9048.t1.cds1	1314	1073.84	0	0
g9049.t1.cds1	672	432.114	0	0
g9050.t1.cds1	762	521.969	0	0
g9051.t1.cds1	270	775.059	0	0
g9052.t1.cds1	864	623.91	0	0
g9053.t1.cds1	624	384.567	0	0
g9054.t1.cds1	1053	812.836	0	0
g9055.t1.cds1	1239	998.836	0	0
g9056.t1.cds1	954	713.91	0	0
g9057.t1.cds1	735	495.02	0	0
g9058.t1.cds1	465	231.083	0	0
g9059.t1.cds1	534	296.436	0	0
g9060.t1.cds1	975	734.91	0	0
g9061.t1.cds1	1524	1283.84	0	0
g9062.t1.cds1	453	219.867	0	0
g9063.t1.cds1	1386	1145.84	0	0
g9064.t1.cds1	741	501.02	0	0
g9065.t1.cds1	954	713.91	0	0
g9066.t1.cds1	1830	1589.84	0	0
g9067.t1.cds1	339	125.192	0	0
g9068.t1.cds1	1116	875.836	0	0
g9069.t1.cds1	699	459.069	0	0
g9070.t1.cds1	915	674.91	0	0
g9071.t1.cds1	1137	896.836	0	0
g9072.t1.cds1	1083	842.836	0	0
g9073.t1.cds1	414	185.572	0	0
g9074.t1.cds1	1272	1031.84	0	0
g9075.t1.cds1	291	90.54	0	0
g9076.t1.cds1	420	190.688	0	0
g9077.t1.cds1	315	106.98	0	0
g9078.t1.cds1	972	731.91	0	0
g9079.t1.cds1	435	203.686	0	0
g9080.t1.cds1	2046	1805.84	0	0
g9081.t1.cds1	819	578.969	0	0
g9082.t1.cds1	633	393.488	0	0
g9083.t1.cds1	1734	1493.84	0	0
g9084.t1.cds1	495	259.101	0	0
g9085.t1.cds1	855	614.91	0	0
g9086.t1.cds1	393	167.731	0	0
g9087.t1.cds1	342	127.481	0	0
g9088.t1.cds1	717	477.069	0	0
g9089.t1.cds1	243	624.365	0	0
g9090.t1.cds1	792	551.969	0	0
g9091.t1.cds1	726	486.069	0	0
g9092.t1.cds1	741	501.02	0	0
g9093.t1.cds1	912	671.91	0	0
g9094.t1.cds1	1935	1694.84	0	0
g9095.t1.cds1	870	629.91	0	0
g9096.t1.cds1	900	659.91	0	0
g9097.t1.cds1	750	510.02	0	0
g9098.t1.cds1	780	539.969	0	0
g9099.t1.cds1	735	495.02	0	0
g9100.t1.cds1	1206	965.836	0	0
g9101.t1.cds1	654	414.284	0	0
g9102.t1.cds1	456	222.732	0	0
g9103.t1.cds1	636	396.488	0	0
g9104.t1.cds1	861	620.91	0	0
g9105.t1.cds1	285	86.826	0	0
g9106.t1.cds1	459	225.503	0	0
g9107.t1.cds1	1059	818.836	0	0
g9108.t1.cds1	741	501.02	0	0
g9109.t1.cds1	354	136.791	0	0
g9110.t1.cds1	2688	2447.84	0	0
g9111.t1.cds1	456	222.732	0	0
g9112.t1.cds1	432	201.125	0	0
g9113.t1.cds1	2091	1850.84	0	0
g9114.t1.cds1	456	222.732	0	0
g9115.t1.cds1	1710	1469.84	0	0
g9116.t1.cds1	474	239.34	0	0
g9117.t1.cds1	2397	2156.84	0	0
g9118.t1.cds1	492	256.309	0	0
g9119.t1.cds1	1296	1055.84	0	0
g9120.t1.cds1	1245	1004.84	0	0
g9121.t1.cds1	213	477.119	0	0
g9122.t1.cds1	897	656.91	0	0
g9123.t1.cds1	465	231.083	0	0
g9124.t1.cds1	441	208.899	0	0
g9125.t1.cds1	1002	761.836	0	0
g9126.t1.cds1	450	217.091	0	0
g9127.t1.cds1	561	322.691	0	0
g9128.t1.cds1	1530	1289.84	0	0
g9129.t1.cds1	1263	1022.84	0	0
g9130.t1.cds1	915	674.91	0	0
g9131.t1.cds1	906	665.91	0	0
g9132.t1.cds1	1074	833.836	0	0
g9133.t1.cds1	582	343.222	0	0
g9134.t1.cds1	771	530.969	0	0
g9135.t1.cds1	1434	1193.84	0	0
g9136.t1.cds1	1545	1304.84	0	0
g9137.t1.cds1	1404	1163.84	0	0
g9138.t1.cds1	1245	1004.84	0	0
g9139.t1.cds1	969	728.91	0	0
g9140.t1.cds1	612	372.718	0	0
g9141.t1.cds1	858	617.91	0	0
g9142.t1.cds1	330	118.386	0	0
g9143.t1.cds1	363	143.777	0	0
g9144.t1.cds1	447	214.334	0	0
g9145.t1.cds1	660	420.242	0	0
g9146.t1.cds1	2382	2141.84	0	0
g9147.t1.cds1	441	208.899	0	0
g9148.t1.cds1	354	136.791	0	0
g9149.t1.cds1	4980	4739.84	0	0
g9150.t1.cds1	204	439.441	0	0
g9151.t1.cds1	1299	1058.84	0	0
g9152.t1.cds1	1089	848.836	0	0
g9153.t1.cds1	1248	1007.84	0	0
g9154.t1.cds1	1086	845.836	0	0
g9155.t1.cds1	792	551.969	0	0
g9156.t1.cds1	210	464.201	0	0
g9157.t1.cds1	1293	1052.84	0	0
g9158.t1.cds1	969	728.91	0	0
g9159.t1.cds1	417	188.123	0	0
g9160.t1.cds1	1749	1508.84	0	0
g9161.t1.cds1	477	242.193	0	0
g9162.t1.cds1	747	507.02	0	0
g9163.t1.cds1	1614	1373.84	0	0
g9164.t1.cds1	885	644.91	0	0
g9165.t1.cds1	255	688.746	0	0
g9166.t1.cds1	516	279.045	0	0
g9167.t1.cds1	1014	773.836	0	0
g9168.t1.cds1	468	233.87	0	0
g9169.t1.cds1	720	480.069	0	0
g9170.t1.cds1	831	590.91	0	0
g9171.t1.cds1	1167	926.836	0	0
g9172.t1.cds1	1602	1361.84	0	0
g9173.t1.cds1	606	366.792	0	0
g9174.t1.cds1	858	617.91	0	0
g9175.t1.cds1	207	45.195	0	0
g9176.t1.cds1	723	483.069	0	0
g9177.t1.cds1	654	414.284	0	0
g9178.t1.cds1	957	716.91	0	0
g9179.t1.cds1	792	551.969	0	0
g9180.t1.cds1	651	411.325	0	0
g9181.t1.cds1	786	545.969	0	0
g9182.t1.cds1	2916	2675.84	0	0
g9183.t1.cds1	492	256.309	0	0
g9184.t1.cds1	747	507.02	0	0
g9185.t1.cds1	1008	767.836	0	0
g9186.t1.cds1	480	244.946	0	0
g9187.t1.cds1	795	554.969	0	0
g9188.t1.cds1	1926	1685.84	0	0
g9189.t1.cds1	2910	2669.84	0	0
g9190.t1.cds1	1128	887.836	0	0
g9191.t1.cds1	3678	3437.84	0	0
g9192.t1.cds1	4677	4436.84	0	0
g9193.t1.cds1	342	127.481	0	0
g9194.t1.cds1	762	521.969	0	0
g9195.t1.cds1	414	185.572	0	0
g9196.t1.cds1	891	650.91	0	0
g9197.t1.cds1	405	177.793	0	0
g9198.t1.cds1	1056	815.836	0	0
g9199.t1.cds1	456	222.732	0	0
g9200.t1.cds1	1326	1085.84	0	0
g9201.t1.cds1	1521	1280.84	0	0
g9202.t1.cds1	1566	1325.84	0	0
g9203.t1.cds1	498	261.838	0	0
g9204.t1.cds1	609	369.755	0	0
g9205.t1.cds1	360	141.332	0	0
g9206.t1.cds1	336	122.952	0	0
g9207.t1.cds1	228	549.702	0	0
g9208.t1.cds1	270	775.059	0	0
g9209.t1.cds1	621	381.567	0	0
g9210.t1.cds1	594	355.081	0	0
g9211.t1.cds1	474	239.34	0	0
g9212.t1.cds1	570	331.527	0	0
g9213.t1.cds1	768	527.969	0	0
g9214.t1.cds1	2145	1904.84	0	0
g9215.t1.cds1	516	279.045	0	0
g9216.t1.cds1	294	925.161	0	0
g9217.t1.cds1	402	175.241	0	0
g9218.t1.cds1	372	150.867	0	0
g9219.t1.cds1	861	620.91	0	0
g9220.t1.cds1	1278	1037.84	0	0
g9221.t1.cds1	636	396.488	0	0
g9222.t1.cds1	699	459.069	0	0
g9223.t1.cds1	642	402.448	0	0
g9224.t1.cds1	468	233.87	0	0
g9225.t1.cds1	468	233.87	0	0
g9226.t1.cds1	360	141.332	0	0
g9227.t1.cds1	1188	947.836	0	0
g9228.t1.cds1	1494	1253.84	0	0
g9229.t1.cds1	1203	962.836	0	0
g9230.t1.cds1	654	414.284	0	0
g9231.t1.cds1	501	264.758	0	0
g9232.t1.cds1	261	72.483	0	0
g9233.t1.cds1	636	396.488	0	0
g9234.t1.cds1	600	360.938	0	0
g9235.t1.cds1	624	384.567	0	0
g9236.t1.cds1	948	707.91	0	0
g9237.t1.cds1	570	331.527	0	0
g9238.t1.cds1	585	346.222	0	0
g9239.t1.cds1	1968	1727.84	0	0
g9240.t1.cds1	873	632.91	0	0
g9241.t1.cds1	1941	1700.84	0	0
g9242.t1.cds1	1146	905.836	0	0
g9243.t1.cds1	651	411.325	0	0
g9244.t1.cds1	891	650.91	0	0
g9245.t1.cds1	327	116.091	0	0
g9246.t1.cds1	972	731.91	0	0
g9247.t1.cds1	453	219.867	0	0
g9248.t1.cds1	351	134.34	0	0
g9249.t1.cds1	1509	1268.84	0	0
g9250.t1.cds1	786	545.969	0	0
g9251.t1.cds1	585	346.222	0	0
g9252.t1.cds1	555	316.915	0	0
g9253.t1.cds1	525	287.787	0	0
g9254.t1.cds1	981	740.91	0	0
g9255.t1.cds1	1977	1736.84	0	0
g9256.t1.cds1	402	175.241	0	0
g9257.t1.cds1	558	319.819	0	0
g9258.t1.cds1	606	366.792	0	0
g9259.t1.cds1	657	417.284	0	0
g9260.t1.cds1	483	247.846	0	0
g9261.t1.cds1	2862	2621.84	0	0
g9262.t1.cds1	1203	962.836	0	0
g9263.t1.cds1	492	256.309	0	0
g9264.t1.cds1	1311	1070.84	0	0
g9265.t1.cds1	663	423.2	0	0
g9266.t1.cds1	339	125.192	0	0
g9267.t1.cds1	396	170.211	0	0
g9268.t1.cds1	2703	2462.84	0	0
g9269.t1.cds1	1209	968.836	0	0
g9270.t1.cds1	1647	1406.84	0	0
g9271.t1.cds1	834	593.91	0	0
g9272.t1.cds1	699	459.069	0	0
g9273.t1.cds1	624	384.567	0	0
g9274.t1.cds1	567	328.56	0	0
g9275.t1.cds1	1089	848.836	0	0
g9276.t1.cds1	651	411.325	0	0
g9277.t1.cds1	1506	1265.84	0	0
g9278.t1.cds1	777	536.969	0	0
g9279.t1.cds1	690	450.114	0	0
g9280.t1.cds1	1086	845.836	0	0
g9281.t1.cds1	711	471.069	0	0
g9282.t1.cds1	993	752.836	0	0
g9283.t1.cds1	1026	785.836	0	0
g9284.t1.cds1	765	524.969	0	0
g9285.t1.cds1	435	203.686	0	0
g9286.t1.cds1	1224	983.836	0	0
g9287.t1.cds1	690	450.114	0	0
g9288.t1.cds1	657	417.284	0	0
g9289.t1.cds1	315	106.98	0	0
g9290.t1.cds1	546	308.072	0	0
g9291.t1.cds1	732	492.02	0	0
g9292.t1.cds1	663	423.2	0	0
g9293.t1.cds1	1716	1475.84	0	0
g9294.t1.cds1	615	375.68	0	0
g9295.t1.cds1	885	644.91	0	0
g9296.t1.cds1	549	310.978	0	0
g9297.t1.cds1	795	554.969	0	0
g9298.t1.cds1	1128	887.836	0	0
g9299.t1.cds1	1629	1388.84	0	0
g9300.t1.cds1	1254	1013.84	0	0
g9301.t1.cds1	477	242.193	0	0
g9302.t1.cds1	483	247.846	0	0
g9303.t1.cds1	1128	887.836	0	0
g9304.t1.cds1	1194	953.836	0	0
g9305.t1.cds1	459	225.503	0	0
g9306.t1.cds1	609	369.755	0	0
g9307.t1.cds1	1269	1028.84	0	0
g9308.t1.cds1	1371	1130.84	0	0
g9309.t1.cds1	2058	1817.84	0	0
g9310.t1.cds1	204	439.441	0	0
g9311.t1.cds1	630	390.567	0	0
g9312.t1.cds1	912	671.91	0	0
g9313.t1.cds1	2292	2051.84	0	0
g9314.t1.cds1	1071	830.836	0	0
g9315.t1.cds1	423	193.289	0	0
g9316.t1.cds1	1065	824.836	0	0
g9317.t1.cds1	474	239.34	0	0
g9318.t1.cds1	357	139.004	0	0
g9319.t1.cds1	288	886.326	0	0
g9320.t1.cds1	360	141.332	0	0
g9321.t1.cds1	501	264.758	0	0
g9322.t1.cds1	939	698.91	0	0
g9323.t1.cds1	951	710.91	0	0
g9324.t1.cds1	2358	2117.84	0	0
g9325.t1.cds1	267	759.213	0	0
g9326.t1.cds1	1257	1016.84	0	0
g9327.t1.cds1	240	609.262	0	0
g9328.t1.cds1	1473	1232.84	0	0
g9329.t1.cds1	672	432.114	0	0
g9330.t1.cds1	363	143.777	0	0
g9331.t1.cds1	1014	773.836	0	0
g9332.t1.cds1	354	136.791	0	0
g9333.t1.cds1	1755	1514.84	0	0
g9334.t1.cds1	564	325.625	0	0
g9335.t1.cds1	261	72.483	0	0
g9336.t1.cds1	738	498.02	0	0
g9337.t1.cds1	438	206.368	0	0
g9338.t1.cds1	1014	773.836	0	0
g9339.t1.cds1	942	701.91	0	0
g9340.t1.cds1	1041	800.836	0	0
g9341.t1.cds1	204	439.441	0	0
g9342.t1.cds1	717	477.069	0	0
g9343.t1.cds1	498	261.838	0	0
g9344.t1.cds1	576	337.426	0	0
g9345.t1.cds1	402	175.241	0	0
g9346.t1.cds1	2532	2291.84	0	0
g9347.t1.cds1	1098	857.836	0	0
g9348.t1.cds1	846	605.91	0	0
g9349.t1.cds1	945	704.91	0	0
g9350.t1.cds1	1512	1271.84	0	0
g9351.t1.cds1	2178	1937.84	0	0
g9352.t1.cds1	903	662.91	0	0
g9353.t1.cds1	942	701.91	0	0
g9354.t1.cds1	1323	1082.84	0	0
g9355.t1.cds1	570	331.527	0	0
g9356.t1.cds1	1488	1247.84	0	0
g9357.t1.cds1	2322	2081.84	0	0
g9358.t1.cds1	2586	2345.84	0	0
g9359.t1.cds1	1275	1034.84	0	0
g9360.t1.cds1	756	515.969	0	0
g9361.t1.cds1	1407	1166.84	0	0
g9362.t1.cds1	1350	1109.84	0	0
g9363.t1.cds1	987	746.836	0	0
g9364.t1.cds1	483	247.846	0	0
g9365.t1.cds1	1068	827.836	0	0
g9366.t1.cds1	2319	2078.84	0	0
g9367.t1.cds1	666	426.158	0	0
g9368.t1.cds1	2721	2480.84	0	0
g9369.t1.cds1	1014	773.836	0	0
g9370.t1.cds1	495	259.101	0	0
g9371.t1.cds1	1047	806.836	0	0
g9372.t1.cds1	303	985.341	0	0
g9373.t1.cds1	435	203.686	0	0
g9374.t1.cds1	933	692.91	0	0
g9375.t1.cds1	693	453.114	0	0
g9376.t1.cds1	561	322.691	0	0
g9377.t1.cds1	1740	1499.84	0	0
g9378.t1.cds1	1671	1430.84	0	0
g9379.t1.cds1	2631	2390.84	0	0
g9380.t1.cds1	1515	1274.84	0	0
g9381.t1.cds1	1371	1130.84	0	0
g9382.t1.cds1	732	492.02	0	0
g9383.t1.cds1	1302	1061.84	0	0
g9384.t1.cds1	894	653.91	0	0
g9385.t1.cds1	1323	1082.84	0	0
g9386.t1.cds1	1380	1139.84	0	0
g9387.t1.cds1	897	656.91	0	0
g9388.t1.cds1	879	638.91	0	0
g9389.t1.cds1	696	456.069	0	0
g9390.t1.cds1	708	468.069	0	0
g9391.t1.cds1	1269	1028.84	0	0
g9392.t1.cds1	1491	1250.84	0	0
g9393.t1.cds1	1857	1616.84	0	0
g9394.t1.cds1	1086	845.836	0	0
g9395.t1.cds1	480	244.946	0	0
g9396.t1.cds1	861	620.91	0	0
g9397.t1.cds1	1545	1304.84	0	0
g9398.t1.cds1	1692	1451.84	0	0
g9399.t1.cds1	1131	890.836	0	0
g9400.t1.cds1	1008	767.836	0	0
g9401.t1.cds1	612	372.718	0	0
g9402.t1.cds1	2565	2324.84	0	0
g9403.t1.cds1	2658	2417.84	0	0
g9404.t1.cds1	2073	1832.84	0	0
g9405.t1.cds1	468	233.87	0	0
g9406.t1.cds1	978	737.91	0	0
g9407.t1.cds1	1611	1370.84	0	0
g9408.t1.cds1	414	185.572	0	0
g9409.t1.cds1	813	572.969	0	0
g9410.t1.cds1	1215	974.836	0	0
g9411.t1.cds1	354	136.791	0	0
g9412.t1.cds1	417	188.123	0	0
g9413.t1.cds1	645	405.448	0	0
g9414.t1.cds1	624	384.567	0	0
g9415.t1.cds1	495	259.101	0	0
g9416.t1.cds1	369	148.409	0	0
g9417.t1.cds1	603	363.865	0	0
g9418.t1.cds1	789	548.969	0	0
g9419.t1.cds1	1587	1346.84	0	0
g9420.t1.cds1	3318	3077.84	0	0
g9421.t1.cds1	303	985.341	0	0
g9422.t1.cds1	1863	1622.84	0	0
g9423.t1.cds1	303	985.341	0	0
g9424.t1.cds1	306	100.702	0	0
g9425.t1.cds1	534	296.436	0	0
g9426.t1.cds1	885	644.91	0	0
g9427.t1.cds1	1572	1331.84	0	0
g9428.t1.cds1	561	322.691	0	0
g9429.t1.cds1	1662	1421.84	0	0
g9430.t1.cds1	3597	3356.84	0	0
g9431.t1.cds1	3240	2999.84	0	0
g9432.t1.cds1	2220	1979.84	0	0
g9433.t1.cds1	2298	2057.84	0	0
g9434.t1.cds1	1806	1565.84	0	0
g9435.t1.cds1	2280	2039.84	0	0
g9436.t1.cds1	2538	2297.84	0	0
g9437.t1.cds1	1275	1034.84	0	0
g9438.t1.cds1	918	677.91	0	0
g9439.t1.cds1	750	510.02	0	0
g9440.t1.cds1	1383	1142.84	0	0
g9441.t1.cds1	504	267.623	0	0
g9442.t1.cds1	1647	1406.84	0	0
g9443.t1.cds1	885	644.91	0	0
g9444.t1.cds1	708	468.069	0	0
g9445.t1.cds1	678	438.114	0	0
g9446.t1.cds1	1479	1238.84	0	0
g9447.t1.cds1	1458	1217.84	0	0
g9448.t1.cds1	429	198.476	0	0
g9449.t1.cds1	789	548.969	0	0
g9450.t1.cds1	858	617.91	0	0
g9451.t1.cds1	213	477.119	0	0
g9452.t1.cds1	486	250.669	0	0
g9453.t1.cds1	1239	998.836	0	0
g9454.t1.cds1	1407	1166.84	0	0
g9455.t1.cds1	393	167.731	0	0
g9456.t1.cds1	474	239.34	0	0
g9457.t1.cds1	807	566.969	0	0
g9458.t1.cds1	345	129.673	0	0
g9459.t1.cds1	780	539.969	0	0
g9460.t1.cds1	774	533.969	0	0
g9461.t1.cds1	891	650.91	0	0
g9462.t1.cds1	720	480.069	0	0
g9463.t1.cds1	996	755.836	0	0
g9464.t1.cds1	1377	1136.84	0	0
g9465.t1.cds1	1008	767.836	2101	404.601
g9466.t1.cds1	858	617.91	1601	38.312
g9467.t1.cds1	276	811.786	282	513.661
g9468.t1.cds1	3375	3134.84	6094	287.446
g9469.t1.cds1	1638	1397.84	4599	486.493
g9470.t1.cds1	570	331.527	1464	652.967
g9471.t1.cds1	1356	1115.84	6539	866.523
g9472.t1.cds1	342	127.481	5928	687.593
g9473.t1.cds1	300	963.668	3663	562.055
g9474.t1.cds1	642	402.448	19506.2	716.69
g9475.t1.cds1	813	572.969	2577	665.047
g9476.t1.cds1	1278	1037.84	5679	809.119
g9477.t1.cds1	1119	878.836	3118	524.611
g9478.t1.cds1	729	489.02	2753	832.432
g9479.t1.cds1	2820	2579.84	6185	35.45
g9480.t1.cds1	1521	1280.84	10847	125.223
g9481.t1.cds1	489	253.438	1268	739.802
g9482.t1.cds1	1266	1025.84	3892	561.001
g9483.t1.cds1	2961	2720.84	4168	226.514
g9484.t1.cds1	630	390.567	4024	152.346
g9485.t1.cds1	1266	1025.84	6953	100.222
g9486.t1.cds1	645	405.448	2421	882.934
g9487.t1.cds1	423	193.289	2273	173.885
g9488.t1.cds1	1764	1523.84	4861.62	47.175
g9489.t1.cds1	3330	3089.84	4157.49	19.896
g9490.t1.cds1	1032	791.836	0	0
g9491.t1.cds1	894	653.91	0	0
g9492.t1.cds1	915	674.91	0	0
g9493.t1.cds1	750	510.02	0	0
g9494.t1.cds1	366	146.057	0	0
g9495.t1.cds1	1158	917.836	0	0
g9496.t1.cds1	921	680.91	0	0
g9497.t1.cds1	456	222.732	0	0
g9498.t1.cds1	849	608.91	0	0
g9499.t1.cds1	984	743.836	0	0
g9500.t1.cds1	1548	1307.84	0	0
g9501.t1.cds1	954	713.91	0	0
g9502.t1.cds1	819	578.969	0	0
g9503.t1.cds1	1590	1349.84	0	0
g9504.t1.cds1	438	206.368	0	0
g9505.t1.cds1	285	86.826	0	0
g9506.t1.cds1	684	444.114	0	0
g9507.t1.cds1	228	549.702	0	0
g9508.t1.cds1	792	551.969	0	0
g9509.t1.cds1	618	378.643	0	0
g9510.t1.cds1	567	328.56	0	0
g9511.t1.cds1	672	432.114	0	0
g9512.t1.cds1	624	384.567	0	0
g9513.t1.cds1	1002	761.836	0	0
g9514.t1.cds1	873	632.91	0	0
g9515.t1.cds1	387	162.878	0	0
g9516.t1.cds1	255	688.746	0	0
g9517.t1.cds1	3105	2864.84	0	0
g9518.t1.cds1	1500	1259.84	0	0
g9519.t1.cds1	1116	875.836	0	0
g9520.t1.cds1	372	150.867	0	0
g9521.t1.cds1	204	439.441	0	0
g9522.t1.cds1	2244	2003.84	0	0
g9523.t1.cds1	411	182.939	0	0
g9524.t1.cds1	705	465.069	0	0
g9525.t1.cds1	507	270.379	0	0
g9526.t1.cds1	519	281.988	0	0
g9527.t1.cds1	627	387.567	0	0
g9528.t1.cds1	849	608.91	0	0
g9529.t1.cds1	759	518.969	0	0
g9530.t1.cds1	696	456.069	0	0
g9531.t1.cds1	591	352.117	0	0
g9532.t1.cds1	378	155.73	0	0
g9533.t1.cds1	744	504.02	0	0
g9534.t1.cds1	303	985.341	0	0
g9535.t1.cds1	852	611.91	0	0
g9536.t1.cds1	2109	1868.84	0	0
g9537.t1.cds1	612	372.718	0	0
g9538.t1.cds1	225	535.155	0	0
g9539.t1.cds1	921	680.91	0	0
g9540.t1.cds1	558	319.819	0	0
g9541.t1.cds1	321	111.663	0	0
g9542.t1.cds1	1068	827.836	0	0
g9543.t1.cds1	519	281.988	0	0
g9544.t1.cds1	813	572.969	0	0
g9545.t1.cds1	630	390.567	0	0
g9546.t1.cds1	393	167.731	0	0
g9547.t1.cds1	942	701.91	0	0
g9548.t1.cds1	918	677.91	0	0
g9549.t1.cds1	462	228.317	0	0
g9550.t1.cds1	1557	1316.84	0	0
g9551.t1.cds1	3132	2891.84	0	0
g9552.t1.cds1	1329	1088.84	0	0
g9553.t1.cds1	1701	1460.84	0	0
g9554.t1.cds1	1728	1487.84	0	0
g9555.t1.cds1	1824	1583.84	0	0
g9556.t1.cds1	597	358.046	0	0
g9557.t1.cds1	261	72.483	0	0
g9558.t1.cds1	1512	1271.84	0	0
g9559.t1.cds1	708	468.069	0	0
g9560.t1.cds1	1029	788.836	0	0
g9561.t1.cds1	477	242.193	0	0
g9562.t1.cds1	678	438.114	0	0
g9563.t1.cds1	1164	923.836	0	0
g9564.t1.cds1	879	638.91	0	0
g9565.t1.cds1	693	453.114	0	0
g9566.t1.cds1	489	253.438	0	0
g9567.t1.cds1	1461	1220.84	0	0
g9568.t1.cds1	1767	1526.84	0	0
g9569.t1.cds1	2391	2150.84	0	0
g9570.t1.cds1	477	242.193	0	0
g9571.t1.cds1	1152	911.836	0	0
g9572.t1.cds1	978	737.91	0	0
g9573.t1.cds1	1905	1664.84	0	0
g9574.t1.cds1	1146	905.836	0	0
g9575.t1.cds1	1659	1418.84	0	0
g9576.t1.cds1	906	665.91	0	0
g9577.t1.cds1	1728	1487.84	0	0
g9578.t1.cds1	882	641.91	0	0
g9579.t1.cds1	738	498.02	0	0
g9580.t1.cds1	282	849.155	0	0
g9581.t1.cds1	654	414.284	0	0
g9582.t1.cds1	252	672.218	0	0
g9583.t1.cds1	441	208.899	0	0
g9584.t1.cds1	432	201.125	0	0
g9585.t1.cds1	387	162.878	0	0
g9586.t1.cds1	633	393.488	0	0
g9587.t1.cds1	1236	995.836	0	0
g9588.t1.cds1	861	620.91	0	0
g9589.t1.cds1	270	775.059	0	0
g9590.t1.cds1	348	132.018	0	0
g9591.t1.cds1	603	363.865	0	0
g9592.t1.cds1	762	521.969	0	0
g9593.t1.cds1	930	689.91	0	0
g9594.t1.cds1	882	641.91	0	0
g9595.t1.cds1	1317	1076.84	0	0
g9596.t1.cds1	429	198.476	0	0
g9597.t1.cds1	435	203.686	0	0
g9598.t1.cds1	1455	1214.84	0	0
g9599.t1.cds1	1077	836.836	0	0
g9600.t1.cds1	1203	962.836	0	0
g9601.t1.cds1	477	242.193	0	0
g9602.t1.cds1	375	153.402	0	0
g9603.t1.cds1	537	299.346	0	0
g9604.t1.cds1	1251	1010.84	0	0
g9605.t1.cds1	678	438.114	0	0
g9606.t1.cds1	918	677.91	0	0
g9607.t1.cds1	1125	884.836	0	0
g9608.t1.cds1	417	188.123	0	0
g9609.t1.cds1	597	358.046	0	0
g9610.t1.cds1	843	602.91	0	0
g9611.t1.cds1	1401	1160.84	0	0
g9612.t1.cds1	777	536.969	0	0
g9613.t1.cds1	645	405.448	0	0
g9614.t1.cds1	1212	971.836	0	0
g9615.t1.cds1	804	563.969	0	0
g9616.t1.cds1	2814	2573.84	0	0
g9617.t1.cds1	2223	1982.84	0	0
g9618.t1.cds1	1770	1529.84	0	0
g9619.t1.cds1	804	563.969	0	0
g9620.t1.cds1	423	193.289	0	0
g9621.t1.cds1	1971	1730.84	0	0
g9622.t1.cds1	453	219.867	0	0
g9623.t1.cds1	399	172.738	0	0
g9624.t1.cds1	327	116.091	0	0
g9625.t1.cds1	906	665.91	0	0
g9626.t1.cds1	624	384.567	0	0
g9627.t1.cds1	429	198.476	0	0
g9628.t1.cds1	318	109.34	0	0
g9629.t1.cds1	447	214.334	0	0
g9630.t1.cds1	303	985.341	0	0
g9631.t1.cds1	1170	929.836	0	0
g9632.t1.cds1	891	650.91	0	0
g9633.t1.cds1	1047	806.836	0	0
g9634.t1.cds1	960	719.91	0	0
g9635.t1.cds1	1329	1088.84	0	0
g9636.t1.cds1	1782	1541.84	0	0
g9637.t1.cds1	288	886.326	0	0
g9638.t1.cds1	900	659.91	0	0
g9639.t1.cds1	855	614.91	0	0
g9640.t1.cds1	1461	1220.84	0	0
g9641.t1.cds1	1230	989.836	0	0
g9642.t1.cds1	816	575.969	0	0
g9643.t1.cds1	801	560.969	0	0
g9644.t1.cds1	2052	1811.84	0	0
g9645.t1.cds1	735	495.02	0	0
g9646.t1.cds1	735	495.02	0	0
g9647.t1.cds1	849	608.91	0	0
g9648.t1.cds1	945	704.91	0	0
g9649.t1.cds1	276	811.786	0	0
g9650.t1.cds1	537	299.346	0	0
g9651.t1.cds1	282	849.155	0	0
g9652.t1.cds1	1197	956.836	0	0
g9653.t1.cds1	645	405.448	0	0
g9654.t1.cds1	225	535.155	0	0
g9655.t1.cds1	312	104.792	0	0
g9656.t1.cds1	942	701.91	0	0
g9657.t1.cds1	474	239.34	0	0
g9658.t1.cds1	762	521.969	0	0
g9659.t1.cds1	999	758.836	0	0
g9660.t1.cds1	681	441.114	0	0
g9661.t1.cds1	1833	1592.84	0	0
g9662.t1.cds1	270	775.059	0	0
g9663.t1.cds1	2412	2171.84	0	0
g9664.t1.cds1	1272	1031.84	0	0
g9665.t1.cds1	645	405.448	0	0
g9666.t1.cds1	1341	1100.84	0	0
g9667.t1.cds1	2142	1901.84	0	0
g9668.t1.cds1	1404	1163.84	0	0
g9669.t1.cds1	858	617.91	0	0
g9670.t1.cds1	1812	1571.84	0	0
g9671.t1.cds1	894	653.91	0	0
g9672.t1.cds1	270	775.059	0	0
g9673.t1.cds1	516	279.045	0	0
g9674.t1.cds1	2001	1760.84	0	0
g9675.t1.cds1	918	677.91	0	0
g9676.t1.cds1	1317	1076.84	0	0
